L_chrImg_Index,R_chrImg_Index,Shadow_Index,talk_name_Index,CGImg_Index,Talk_Index,soundEff_Index,BGM_Index,ShakingEff_Index,wait_Index,fadeIn_Index,fadeOut_Index,fadeIn_quick_Index,fadeOut_quick_Index,RedFlash_Index,whiteFlash_Index
null,null,0,,021.policeOffice,null,null,null,0,2.1,2,0,FALSE,FALSE,FALSE,FALSE
gang03,null,0,강원진,null,……. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,2.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,형사1,null,꼴통 새끼 또 저러네. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,형사2,null,주둥아리 잘못 놀리다 큰일 난다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,형사2,null,저 또라이 새끼 뒤를 받치는 인간이 누구냐. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,형사2,null,그 대-단하신. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,형사1,null,입다물어. 그러다 뭔 꼴 나려고. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,빼곡한 글씨들. 한 치의 흩트림 없는 정확한 글씨체. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,메모장의 내용들은 한결같다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,나는 누구인가. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,"어디서 왔고, 무얼 하던 사람인가. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,스물넷 이전의 나는 어떤 사람이었나. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,어릴 적의 나는 무엇을 했지? ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,매번 같은 질문이다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,볼펜의 심이 닳아 글씨가 나오지 않을 지경으로 적어놓아도 해답은 나오지 않는다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,주위의 웅성거림. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,"정신병자, 꼴통, 기억상실증 환자, 또라이. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,그럼에도 나는 그들의 말에 개의치 않으려 노력한다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,엄밀히 따지자면 나는 그들의 비난이 틀렸다고도 생각하지 않는다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,잠깐의 생각 끝에 다시금 똑같은 질문을 내던졌다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,나는 누구인가. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,"어디서 왔고, 무얼 하던 사람인가. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,처음부터 다시. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,"메모장을 넘기고, 마지막 페이지에 도달할 때 쯤, 내 손은 행동을 멈추었다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,null,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,주머니에 손을 넣는다. ,null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
null,null,0,,null,"다 구겨진 담배갑을 쥐어 꺼내고는, 자리에서 일어났다. ",null,null,0,0.1,0,0,FALSE,FALSE,FALSE,FALSE
